#------------------------+
#  PUISSANCE RAPIDE REC  |
#------------------------+
#
#+--------+-----------------------------+
#|        |           x=2.0           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              1               0  
       3              2               0  
       4              2               0  
       5              3               0  
       6              3               0  
       7              4               0  
       8              3               0  
       9              4               0  
      10              4               0  
      11              5               0  
      12              4               0  
      13              5               0  
      14              5               0  
      15              6               0  
      16              4               0  
      17              5               0  
      18              5               0  
      19              6               0  
      20              5               0  
      21              6               0  
      22              6               0  
      23              7               0  
      24              5               0  
      25              6               0  
      26              6               0  
      27              7               0  
      28              6               0  
      29              7               0  
      30              7               0  
      31              8               0  
      32              5               0  
      33              6               0  
      34              6               0  
      35              7               0  
      36              6               0  
      37              7               0  
      38              7               0  
      39              8               0  
      40              6               0  
      41              7               0  
      42              7               0  
      43              8               0  
      44              7               0  
      45              8               0  
      46              8               0  
      47              9               0  
      48              6               0  
      49              7               0  
      50              7               0  
      51              8               0  
      52              7               0  
      53              8               0  
      54              8               0  
      55              9               0  
      56              7               0  
      57              8               0  
      58              8               0  
      59              9               0  
      60              8               0  
      61              9               0  
      62              9               0  
      63             10               0  
      64              6               0  
      65              7               0  
      66              7               0  
      67              8               0  
      68              7               0  
      69              8               0  
      70              8               0  
      71              9               0  
      72              7               0  
      73              8               0  
      74              8               0  
      75              9               0  
      76              8               0  
      77              9               0  
      78              9               0  
      79             10               0  
      80              7               0  
      81              8               0  
      82              8               0  
      83              9               0  
      84              8               0  
      85              9               0  
      86              9               0  
      87             10               0  
      88              8               0  
      89              9               0  
      90              9               0  
      91             10               0  
      92              9               0  
      93             10               0  
      94             10               0  
      95             11               0  
      96              7               0  
      97              8               0  
      98              8               0  
      99              9               0  
     100              8               0  
     101              9               0  
     102              9               0  
     103             10               0  
     104              8               0  
     105              9               0  
     106              9               0  
     107             10               0  
     108              9               0  
     109             10               0  
     110             10               0  
     111             11               0  
     112              8               0  
     113              9               0  
     114              9               0  
     115             10               0  
     116              9               0  
     117             10               0  
     118             10               0  
     119             11               0  
     120              9               0  
     121             10               0  
     122             10               0  
     123             11               0  
     124             10               0  
     125             11               0  
     126             11               0  
     127             12               0  
     128              7               0  
     129              8               0  
     130              8               0  
     131              9               0  
     132              8               0  
     133              9               0  
     134              9               0  
     135             10               0  
     136              8               0  
     137              9               0  
     138              9               0  
     139             10               0  
     140              9               0  
     141             10               0  
     142             10               0  
     143             11               0  
     144              8               0  
     145              9               0  
     146              9               0  
     147             10               0  
     148              9               0  
     149             10               0  
     150             10               0  
     151             11               0  
     152              9               0  
     153             10               0  
     154             10               0  
     155             11               0  
     156             10               0  
     157             11               0  
     158             11               0  
     159             12               0  
     160              8               0  
     161              9               0  
     162              9               0  
     163             10               0  
     164              9               0  
     165             10               0  
     166             10               0  
     167             11               0  
     168              9               0  
     169             10               0  
     170             10               0  
     171             11               0  
     172             10               0  
     173             11               0  
     174             11               0  
     175             12               0  
     176              9               0  
     177             10               0  
     178             10               0  
     179             11               0  
     180             10               0  
     181             11               0  
     182             11               0  
     183             12               0  
     184             10               0  
     185             11               0  
     186             11               0  
     187             12               0  
     188             11               0  
     189             12               0  
     190             12               0  
     191             13               0  
     192              8               0  
     193              9               0  
     194              9               0  
     195             10               0  
     196              9               0  
     197             10               0  
     198             10               0  
     199             11               0  
     200              9               0  
     201             10               0  
     202             10               0  
     203             11               0  
     204             10               0  
     205             11               0  
     206             11               0  
     207             12               0  
     208              9               0  
     209             10               0  
     210             10               0  
     211             11               0  
     212             10               0  
     213             11               0  
     214             11               0  
     215             12               0  
     216             10               0  
     217             11               0  
     218             11               0  
     219             12               0  
     220             11               0  
     221             12               0  
     222             12               0  
     223             13               0  
     224              9               0  
     225             10               0  
     226             10               0  
     227             11               0  
     228             10               0  
     229             11               0  
     230             11               0  
     231             12               0  
     232             10               0  
     233             11               0  
     234             11               0  
     235             12               0  
     236             11               0  
     237             12               0  
     238             12               0  
     239             13               0  
     240             10               0  
     241             11               0  
     242             11               0  
     243             12               0  
     244             11               0  
     245             12               0  
     246             12               0  
     247             13               0  
     248             11               0  
     249             12               0  
     250             12               0  
     251             13               0  
     252             12               0  
     253             13               0  
     254             13               0  
     255             14               0  
     256              8               0  
     257              9               0  
     258              9               0  
     259             10               0  
     260              9               0  
     261             10               0  
     262             10               0  
     263             11               0  
     264              9               0  
     265             10               0  
     266             10               0  
     267             11               0  
     268             10               0  
     269             11               0  
     270             11               0  
     271             12               0  
     272              9               0  
     273             10               0  
     274             10               0  
     275             11               0  
     276             10               0  
     277             11               0  
     278             11               0  
     279             12               0  
     280             10               0  
     281             11               0  
     282             11               0  
     283             12               0  
     284             11               0  
     285             12               0  
     286             12               0  
     287             13               0  
     288              9               0  
     289             10               0  
     290             10               0  
     291             11               0  
     292             10               0  
     293             11               0  
     294             11               0  
     295             12               0  
     296             10               0  
     297             11               0  
     298             11               0  
     299             12               0  
     300             11               0  
     301             12               0  
     302             12               0  
     303             13               0  
     304             10               0  
     305             11               0  
     306             11               0  
     307             12               0  
     308             11               0  
     309             12               0  
     310             12               0  
     311             13               0  
     312             11               0  
     313             12               0  
     314             12               0  
     315             13               0  
     316             12               0  
     317             13               0  
     318             13               0  
     319             14               0  
     320              9               0  
     321             10               0  
     322             10               0  
     323             11               0  
     324             10               0  
     325             11               0  
     326             11               0  
     327             12               0  
     328             10               0  
     329             11               0  
     330             11               0  
     331             12               0  
     332             11               0  
     333             12               0  
     334             12               0  
     335             13               0  
     336             10               0  
     337             11               0  
     338             11               0  
     339             12               0  
     340             11               0  
     341             12               0  
     342             12               0  
