#-----------------+
#  TRI INSERTION  |
#-----------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              3               2  
       3              4               2  
       4              9               6  
       5             10               6  
       6             18              13  
       7             21              15  
       8             26              19  
       9             32              24  
      10             32              23  
      11             47              37  
      12             61              50  
      13             64              52  
      14             56              43  
      15             84              70  
      16             97              82  
      17             97              81  
      18             97              80  
      19            149             131  
      20            120             101  
      21            133             113  
      22            139             118  
      23            161             139  
      24            177             154  
      25            203             179  
      26            175             150  
      27            212             186  
      28            234             207  
      29            279             251  
      30            273             244  
      31            329             299  
      32            316             285  
      33            321             289  
      34            319             286  
      35            390             356  
      36            349             314  
      37            385             349  
      38            416             379  
      39            420             382  
      40            480             441  
      41            488             448  
      42            524             483  
      43            559             517  
      44            614             571  
      45            519             475  
      46            517             472  
      47            681             635  
      48            722             675  
      49            713             665  
      50            572             523  
      51            793             743  
      52            729             678  
      53            812             760  
      54            855             802  
      55           1012             958  
      56            897             842  
      57            832             776  
      58            915             858  
      59            989             931  
      60            914             855  
      61           1056             996  
      62           1055             994  
      63            944             882  
      64           1270            1207  
      65           1138            1074  
      66           1268            1203  
      67           1144            1078  
      68           1267            1200  
      69           1534            1466  
      70           1363            1294  
      71           1385            1315  
      72           1329            1258  
      73           1614            1542  
      74           1544            1471  
      75           1383            1309  
      76           1550            1475  
      77           1462            1386  
      78           1719            1642  
      79           1658            1580  
      80           1731            1652  
      81           1990            1910  
      82           1777            1696  
      83           1844            1762  
      84           1863            1780  
      85           1937            1853  
      86           1930            1845  
      87           2085            1999  
      88           2095            2008  
      89           1930            1842  
      90           2033            1944  
      91           2347            2257  
      92           2349            2258  
      93           2198            2106  
      94           2643            2550  
      95           2585            2491  
      96           2430            2335  
      97           2353            2257  
      98           2421            2324  
      99           2624            2526  
     100           2672            2573  
     101           2613            2513  
     102           2651            2550  
     103           2632            2530  
     104           3000            2897  
     105           3248            3144  
     106           2749            2644  
     107           3030            2924  
     108           3152            3045  
     109           2994            2886  
     110           3086            2977  
     111           3206            3096  
     112           3498            3387  
     113           3051            2939  
     114           3343            3230  
     115           3723            3609  
     116           3530            3415  
     117           3248            3132  
     118           3646            3529  
     119           3616            3498  
     120           3879            3760  
     121           3964            3844  
     122           3883            3762  
     123           4011            3889  
     124           4170            4047  
     125           4192            4068  
     126           4389            4264  
     127           4273            4147  
     128           4213            4086  
     129           4347            4219  
     130           4702            4573  
     131           4454            4324  
     132           4857            4726  
     133           5129            4997  
     134           4847            4714  
     135           4799            4665  
     136           4928            4793  
     137           4695            4559  
     138           4635            4498  
     139           5085            4947  
     140           4854            4715  
     141           4728            4588  
     142           5371            5230  
     143           5616            5474  
     144           5231            5088  
     145           5109            4965  
     146           6150            6005  
     147           5705            5559  
     148           5995            5848  
     149           5888            5740  
     150           6154            6005  
     151           5710            5560  
     152           6316            6165  
     153           6302            6150  
     154           5708            5555  
     155           6691            6537  
     156           6696            6541  
     157           6562            6406  
     158           6817            6660  
     159           6675            6517  
     160           6729            6570  
     161           6579            6419  
     162           6484            6323  
     163           7327            7165  
     164           7076            6913  
     165           7661            7497  
     166           7075            6910  
     167           7241            7075  
     168           7109            6942  
     169           7098            6930  
     170           6904            6735  
     171           7520            7350  
     172           7238            7067  
     173           7723            7551  
     174           7515            7342  
     175           7132            6958  
     176           7799            7624  
     177           7720            7544  
     178           8727            8550  
     179           8742            8564  
     180           9212            9033  
     181           8215            8035  
     182           8267            8086  
     183           8332            8150  
     184           8551            8368  
     185           8554            8370  
     186           8700            8515  
     187          10059            9873  
     188           9049            8862  
     189           9584            9396  
     190           9986            9797  
     191           8878            8688  
     192          10169            9978  
     193           9404            9212  
     194           9422            9229  
     195          10656           10462  
     196          10409           10214  
     197          10477           10281  
     198          10885           10688  
     199           9103            8905  
     200           9769            9570  
     201          10397           10197  
     202          10476           10275  
     203          11322           11120  
     204          10242           10039  
     205          10691           10487  
     206          10847           10642  
     207          11537           11331  
     208          10714           10507  
     209          11925           11717  
     210          12485           12276  
     211          11266           11056  
     212          11019           10808  
     213          11423           11211  
     214          12253           12040  
     215          12296           12082  
     216          11844           11629  
     217          12086           11870  
     218          11631           11414  
     219          12980           12762  
     220          12115           11896  
     221          12575           12355  
     222          12572           12351  
     223          12600           12378  
     224          13318           13095  
     225          12246           12022  
     226          13194           12969  
     227          13050           12824  
     228          13194           12967  
     229          13903           13675  
     230          14255           14026  
     231          15085           14855  
     232          14626           14395  
     233          13737           13505  
     234          14225           13992  
     235          14620           14386  
     236          14958           14723  
     237          14175           13939  
     238          15091           14854  
     239          14723           14485  
     240          14741           14502  
     241          14376           14136  
     242          15190           14949  
     243          14741           14499  
     244          15525           15282  
     245          15315           15071  
     246          15788           15543  
     247          15669           15423  
     248          16939           16692  
     249          17540           17292  
     250          17779           17530  
     251          15954           15704  
     252          15374           15123  
     253          16338           16086  
     254          16865           16612  
     255          16040           15786  
     256          17694           17439  
     257          16522           16266  
     258          18252           17995  
     259          18559           18301  
     260          17640           17381  
     261          17901           17641  
     262          17806           17545  
     263          18288           18026  
     264          16754           16491  
     265          17562           17298  
     266          17841           17576  
     267          18761           18495  
     268          17650           17383  
     269          17835           17567  
     270          18289           18020  
     271          18822           18552  
     272          18739           18468  
     273          18606           18334  
     274          20724           20451  
     275          18850           18576  
     276          17883           17608  
     277          19645           19369  
     278          21625           21348  
     279          20010           19732  
     280          18816           18537  
     281          20652           20372  
     282          20116           19835  
     283          19525           19243  
